,mileage,engine,power,PCA1,PCA2,clusters
3054,13.0,2143.0,204.0,2.1800934480679834,0.012169621361924362,5
3055,17.3,993.0,60.0,-1.116933840875698,-0.9244921689377097,3
3056,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3057,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3058,14.1,2179.0,148.0,1.4657846622660677,-0.2608497060609078,5
3059,18.5,1198.0,86.8,-0.7514664358662404,-0.36664996933738453,3
3060,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
3061,14.69,1390.0,120.33,0.2732398997966854,-0.7240626399390157,0
3062,16.7,1198.0,88.8,-0.5144145638370754,-0.6972709643009448,3
3063,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3064,14.74,2993.0,270.9,3.5919904006385726,1.3030256135343998,4
3065,16.36,2179.0,187.7,1.6356381081078073,0.5319415787681572,5
3066,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3067,22.7,1598.0,118.0,-0.4938500494979675,0.892948234076497,6
3068,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
3069,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
3070,19.1,1197.0,85.8,-0.8352091621798958,-0.2598435188880089,3
3071,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
3072,19.7,796.0,35.0,-1.8840000471238894,-0.7658529156930095,3
3073,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3074,25.4,624.0,37.5,-2.714647817126495,0.28823671406285306,1
3075,17.84,1395.0,147.51,0.2033470338549557,0.13111975106103757,0
3076,16.47,1198.0,74.0,-0.6508638762146003,-0.8742245453004023,3
3077,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
3078,20.7,1496.0,113.98,-0.40503797770642297,0.42709468552309277,6
3079,15.2,1968.0,140.8,1.03658619614677,-0.20050643763612253,5
3080,12.62,2198.0,158.0,1.7728732326358458,-0.44998966345576824,2
3081,15.8,1499.0,110.0,0.13899617599065248,-0.5559988096437584,0
3082,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3083,18.2,1199.0,82.4,-0.7633453503552693,-0.4636862413857305,3
3084,20.85,1197.0,83.14,-1.0736009900472412,0.05519122214326833,6
3085,17.57,1193.0,88.7,-0.6245603157719276,-0.5318068957144988,3
3086,19.27,2143.0,170.0,1.0549703965411636,0.9219556279235468,5
3087,17.3,1998.0,163.7,1.0704968987347312,0.42353270045237734,5
3088,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
3089,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3090,28.4,1248.0,73.75,-2.026265785382458,1.4543280307205602,1
3091,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
3092,14.74,2993.0,270.9,3.5919904006385726,1.3030256135343998,4
3093,13.7,1798.0,157.75,1.227646816542522,-0.4103540923080859,5
3094,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
3095,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
3096,14.8,1799.0,130.2,0.7922371916041205,-0.44345409830921645,0
3097,20.0,1196.0,63.0,-1.1962024356681369,-0.2900036914435614,3
3098,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
3099,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
3100,13.0,1591.0,121.3,0.6935437211426464,-0.958564634217995,0
3101,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3102,23.08,1461.0,63.1,-1.2888614838883519,0.4180347057980398,1
3103,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3104,20.54,1598.0,103.6,-0.3954466827610157,0.34588729233851284,6
3105,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
3106,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
3107,20.0,2143.0,107.3,0.2734173754787292,0.5022982727433347,6
3108,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
3109,22.7,1582.0,126.24,-0.41913325816041874,0.959985048478136,6
3110,20.7,1496.0,113.98,-0.40503797770642297,0.42709468552309277,6
3111,19.64,1461.0,108.45,-0.37591164771975283,0.1577454731839167,6
3112,10.91,3198.0,197.0,3.442743735876945,-0.014039773637689441,4
3113,14.28,1798.0,138.03,0.940002929824126,-0.4744966366502794,0
3114,14.0,2179.0,155.0,1.5552481957735007,-0.21758012930976867,5
3115,16.77,2993.0,261.49,3.24541357205279,1.6118791919836186,4
3116,17.3,1061.0,64.0,-1.0023363060949375,-0.8602724111897709,3
3117,17.8,1497.0,117.3,-0.021004399203119865,-0.10427952691210948,0
3118,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
3119,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
3120,20.77,1248.0,88.76,-0.9490853134354971,0.11130855135575829,6
3121,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
3122,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
3123,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
3124,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
3125,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
3126,0.0,2987.0,165.0,4.172760859556347,-2.5009655579410768,2
3127,21.02,1248.0,88.8,-0.9784898168526668,0.16007140805476913,6
3128,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
3129,18.6,1197.0,85.8,-0.7755141606803276,-0.35665344301087987,3
3130,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
3131,17.3,1497.0,117.3,0.03869060229644823,-0.2010894510349804,0
3132,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
3133,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
3134,12.7,2179.0,187.7,2.0726055190846457,-0.1767070658112583,5
3135,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
3136,9.5,2997.0,231.1,3.780946835197977,-0.06597518542618608,4
3137,13.8,1299.0,70.0,-0.2719793903881788,-1.384751655447183,0
3138,13.0,2982.0,168.5,2.6542841311772687,0.045317787248013205,2
3139,19.0,998.0,66.1,-1.2471707967564662,-0.5386690318962734,3
3140,14.07,1948.0,83.1,0.5117974232632571,-0.9439217320301201,0
3141,15.6,1497.0,116.3,0.23057867407962002,-0.5391905589921294,0
3142,23.19,1461.0,63.12,-1.30177288555195,0.43951183642385966,1
3143,19.08,1582.0,126.32,0.013944547361683218,0.2597969871037013,6
3144,16.1,796.0,37.0,-1.4320461696962794,-1.4449896374989046,3
3145,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
3146,21.5,1248.0,88.8,-1.0357970182922522,0.2530089352127254,6
3147,15.0,1396.0,98.6,0.0017734451170640035,-0.8559581934936356,0
3148,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
3149,13.0,2143.0,201.1,2.14797614145344,-0.013777739862299715,5
3150,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
3151,9.0,1984.0,181.0,2.238557193199898,-1.034575905057425,2
3152,14.21,2143.0,203.0,2.0245566111236686,0.23750227179988448,5
3153,10.2,2354.0,180.0,2.466716999846585,-0.6564852063895158,2
3154,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3155,28.4,1248.0,73.75,-2.026265785382458,1.4543280307205602,1
3156,18.6,1197.0,85.8,-0.7755141606803276,-0.35665344301087987,3
3157,14.53,1798.0,138.1,0.9109306744064171,-0.42546535897308696,0
3158,11.49,4367.0,335.3,6.113662723064748,1.8244306488616175,4
3159,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
3160,16.3,1956.0,170.0,1.216239751270466,0.268721370160126,5
3161,20.4,1197.0,81.8,-1.034715899340212,-0.04392717992609555,6
3162,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
3163,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
3164,12.9,1799.0,130.0,1.0168632106394078,-0.8131212831640036,0
3165,16.78,1496.0,88.73,-0.2166712321626464,-0.5578161095697525,0
3166,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
3167,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
3168,22.7,1598.0,118.0,-0.4938500494979675,0.892948234076497,6
3169,19.0,1194.0,94.68,-0.7280261276360267,-0.20100717184686778,3
3170,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
3171,18.2,1199.0,88.7,-0.693573270468502,-0.4073178359675885,3
3172,22.32,1582.0,126.3,-0.3731005610218255,0.8869463481011176,6
3173,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3174,18.51,1968.0,147.51,0.7157180887656933,0.5004120855105743,5
3175,15.0,1598.0,103.52,0.26508793918896995,-0.727482456218048,0
3176,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
3177,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
3178,22.3,1248.0,74.0,-1.2952180337588874,0.2754837979063822,6
3179,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
3180,19.64,1461.0,108.45,-0.37591164771975283,0.1577454731839167,6
3181,10.0,2996.0,333.0,4.848753747334769,0.9421532353616014,4
3182,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3183,11.57,2987.0,254.79,3.785836787242505,0.5426000739597705,4
3184,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
3185,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
3186,0.0,1086.0,62.0,1.066805659129737,-4.217338203752826,0
3187,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
3188,23.5,1498.0,88.7,-1.0172367179186752,0.7438770347808155,6
3189,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3190,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
3191,20.7,1496.0,113.98,-0.40503797770642297,0.42709468552309277,6
3192,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
3193,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
3194,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
3195,20.0,2143.0,107.3,0.2734173754787292,0.5022982727433347,6
3196,25.17,799.0,53.3,-2.331290710261638,0.4582387285780388,1
3197,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
3198,17.3,993.0,60.0,-1.116933840875698,-0.9244921689377097,3
3199,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3200,21.12,1248.0,88.8,-0.9904288171525806,0.17943339287934365,6
3201,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3202,17.5,1197.0,85.8,-0.6441851573812777,-0.5696352760811961,3
3203,15.73,1968.0,174.33,1.3446520086212446,0.20211726188178775,5
3204,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
3205,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
3206,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
3207,18.6,1199.0,79.4,-0.8443261515010038,-0.4130803999055962,3
3208,26.6,998.0,58.16,-2.2424697900738595,0.8617997292126275,1
3209,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
3210,18.06,1198.0,75.0,-0.829619047667867,-0.5574216206502851,3
3211,19.12,1373.0,91.1,-0.5969525646772879,-0.1349657921162761,6
3212,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
3213,26.1,1498.0,99.0,-1.2135789125682226,1.3394465093954366,1
3214,20.77,1248.0,88.8,-0.9486423161028827,0.11166644599333371,6
3215,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
3216,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
3217,16.2,1493.0,110.0,0.08503742759811693,-0.481059425697555,0
3218,12.8,1493.0,100.0,0.38021410464158095,-1.2288405691269533,0
3219,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
3220,23.59,1364.0,67.06,-1.4061713957739999,0.5116574193311719,1
3221,13.44,2359.0,198.25,2.287179879128769,0.13622299311392286,5
3222,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
3223,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
3224,20.54,1598.0,103.6,-0.3954466827610157,0.34588729233851284,6
3225,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3226,18.49,1493.0,100.0,-0.29911501242350375,-0.12714363260868253,6
3227,11.1,2354.0,142.0,1.9384185311636868,-0.8222272486650776,2
3228,20.77,1248.0,88.76,-0.9490853134354971,0.11130855135575829,6
3229,12.83,2696.0,162.0,2.3069290822766098,-0.16532993734288617,2
3230,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
3231,20.77,1248.0,88.8,-0.9486423161028827,0.11166644599333371,6
3232,19.5,1582.0,126.24,-0.037085248563182974,0.3404015340917622,6
3233,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3234,16.8,796.0,34.2,-1.5466289850786823,-1.3345083683571708,3
3235,15.5,1198.0,86.7,-0.39440392020036774,-0.9484042506685487,3
3236,12.9,1799.0,130.0,1.0168632106394078,-0.8131212831640036,0
3237,17.9,2143.0,136.0,0.8419869679277442,0.3524859938877012,5
3238,13.14,1798.0,157.8,1.2950589648878064,-0.5183338390287316,5
3239,28.09,1248.0,88.5,-1.8258996180511675,1.5262795253703476,1
3240,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
3241,8.7,2987.0,224.34,3.791254376397318,-0.2855361833598615,4
3242,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
3243,20.5,1598.0,105.0,-0.37516617599954644,0.35066881072382594,6
3244,25.44,936.0,56.3,-2.18867181688787,0.5946368659620107,1
3245,17.21,1493.0,100.0,-0.1462958085846097,-0.37497703836323165,0
3246,19.2,1197.0,80.0,-0.9113827757088965,-0.2923762565118833,3
3247,23.59,1364.0,67.04,-1.406392894440307,0.5114784720123843,1
3248,14.53,1794.0,138.1,0.906795509611163,-0.42713772920781573,0
3249,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3250,18.16,1196.0,86.8,-0.7129414172441612,-0.4333169028583011,3
3251,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
3252,15.0,1396.0,98.6,0.0017734451170640035,-0.8559581934936356,0
3253,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
3254,8.77,4395.0,402.0,7.206047736923683,1.9062805614334544,4
3255,22.7,1598.0,118.0,-0.4938500494979675,0.892948234076497,6
3256,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
3257,20.3,998.0,68.05,-1.3807816806903916,-0.2695158655950029,3
3258,21.9,1396.0,90.0,-0.9172620020890705,0.4030714123232496,6
3259,20.54,1598.0,103.6,-0.3954466827610157,0.34588729233851284,6
3260,18.5,1197.0,83.14,-0.793034482999271,-0.3998154212342253,3
3261,21.9,1396.0,90.0,-0.9172620020890705,0.4030714123232496,6
3262,14.21,2143.0,203.0,2.0245566111236686,0.23750227179988448,5
3263,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3264,23.0,1396.0,90.0,-1.0485910053881202,0.616053245393566,6
3265,25.17,799.0,53.3,-2.331290710261638,0.4582387285780388,1
3266,16.9,1197.0,82.0,-0.6146359021801633,-0.7198071755983145,3
3267,15.04,1598.0,103.6,0.2611983337342334,-0.7190218730130674,0
3268,14.39,1998.0,163.7,1.4179218074622175,-0.13990105794273147,5
3269,19.01,1461.0,108.5,-0.3001421991645292,0.03621233708606886,6
3270,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
3271,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
3272,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
3273,21.9,1396.0,88.8,-0.9305519220675024,0.3923345731959844,6
3274,12.3,1781.0,163.2,1.4375767569301936,-0.6397663089800589,5
3275,17.05,1995.0,184.0,1.3220641721898803,0.5555049892844641,5
3276,14.3,1598.0,103.52,0.3486609412883652,-0.8630163499900672,0
3277,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3278,10.5,2835.0,107.2,2.121898420217957,-1.0486649715770833,2
3279,26.0,1498.0,98.6,-1.206069885594453,1.3165055781951074,1
3280,20.92,998.0,67.1,-1.4653246691994481,-0.15797155732506102,3
3281,17.8,1248.0,75.0,-0.7468880869474148,-0.5868581532600686,3
3282,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3283,15.6,1196.0,70.0,-0.5933618892644186,-1.0792994621491125,3
3284,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3285,15.5,1586.0,103.3,0.19055095797426022,-0.6376580633060285,0
3286,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
3287,19.6,1461.0,108.45,-0.37113604759978747,0.1500006792540872,6
3288,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3289,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
3290,16.07,1995.0,181.0,1.4058415751829543,0.33891544018547415,5
3291,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
3292,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
3293,11.3,2360.0,170.0,2.2308414105868173,-0.5304684773609825,2
3294,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
3295,11.8,2987.0,261.0,3.8271524224410896,0.6426957815398888,4
3296,23.0,1498.0,98.96,-0.8439129006035149,0.7388670851960614,6
3297,19.08,1582.0,126.2,0.012615555363840137,0.25872330319097486,6
3298,16.47,1198.0,74.0,-0.6508638762146003,-0.8742245453004023,3
3299,19.64,1461.0,108.45,-0.37591164771975283,0.1577454731839167,6
3300,16.5,1198.0,86.8,-0.5126864298679681,-0.7538896658288682,3
3301,18.16,1196.0,86.8,-0.7129414172441612,-0.4333169028583011,3
3302,18.53,1968.0,187.74,1.1588748559826392,0.864237014217053,5
3303,15.97,2993.0,258.0,3.302274057181493,1.4257570062585625,4
3304,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3305,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
3306,16.4,1896.0,90.0,0.25627861381294903,-0.45279147368724054,0
3307,16.2,1493.0,110.0,0.08503742759811693,-0.481059425697555,0
3308,17.1,1591.0,121.4,0.20515220217772387,-0.1638285198165144,0
3309,15.3,1341.0,61.0,-0.5073195643749534,-1.1572882890684073,3
3310,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
3311,17.68,1968.0,174.33,1.1118415027729291,0.5796759659609843,5
3312,16.47,1198.0,74.0,-0.6508638762146003,-0.8742245453004023,3
3313,17.05,1995.0,184.0,1.3220641721898803,0.5555049892844641,5
3314,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
3315,23.0,1396.0,90.0,-1.0485910053881202,0.616053245393566,6
3316,19.0,1199.0,88.7,-0.789085272867811,-0.2524219573709949,3
3317,10.1,2354.0,152.0,2.1685578673164216,-0.9263734375169432,2
3318,20.0,2143.0,107.3,0.2734173754787292,0.5022982727433347,6
3319,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3320,13.6,2523.0,63.0,0.9397345043519035,-0.9743618948450563,2
3321,17.97,1498.0,99.6,-0.2362932281960293,-0.2293144372788124,0
3322,12.35,2179.0,187.74,2.114835017466958,-0.24411611805969202,2
3323,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
3324,17.6,1496.0,88.73,-0.31457103462193814,-0.39904783400824406,0
3325,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
3326,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3327,25.2,1248.0,74.0,-1.6414490424563823,0.8369813578190333,1
3328,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
3329,22.69,1995.0,190.0,0.7151541551669114,1.7012051290267738,5
3330,23.57,1396.0,70.0,-1.3381419734048259,0.5474692401058865,1
3331,22.74,796.0,47.3,-2.110723976462337,-0.0671959759714866,1
3332,22.07,1199.0,73.9,-1.3195215951424855,0.2095699608404959,6
3333,14.28,1798.0,138.03,0.940002929824126,-0.4744966366502794,0
3334,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
3335,20.4,1197.0,81.8,-1.034715899340212,-0.04392717992609555,6
3336,21.64,1461.0,84.8,-0.8766138266262866,0.3333799652088832,6
3337,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
3338,18.06,1198.0,75.0,-0.829619047667867,-0.5574216206502851,3
3339,20.0,1399.0,68.05,-0.9304144090664209,-0.1599467040371714,6
3340,13.1,1997.0,141.1,1.3206076272051563,-0.592299224968581,2
3341,19.01,1461.0,108.5,-0.3001421991645292,0.03621233708606886,6
3342,17.71,1197.0,78.9,-0.7456740978870795,-0.5907119329313647,3
3343,21.27,1396.0,88.76,-0.8557792175106611,0.2699961741635919,6
3344,18.16,1196.0,86.8,-0.7129414172441612,-0.4333169028583011,3
3345,10.5,2835.0,107.2,2.121898420217957,-1.0486649715770833,2
3346,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
3347,12.4,1998.0,132.0,1.3044325273335902,-0.8088360562303453,2
3348,15.26,1150.0,74.9,-0.5460565101448718,-1.1205203751490456,3
3349,15.3,1341.0,83.0,-0.26367103143703585,-0.9604462384018796,0
3350,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
3351,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
3352,20.14,1498.0,88.5,-0.6183012945046498,0.09152487148724524,6
3353,18.6,1197.0,81.86,-0.8191493979428456,-0.391906064812067,3
3354,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
3355,15.26,2143.0,203.2,1.9014120946376478,0.44259258564579074,5
3356,17.3,1061.0,64.0,-1.0023363060949375,-0.8602724111897709,3
3357,12.62,2198.0,158.0,1.7728732326358458,-0.44998966345576824,2
3358,18.6,1197.0,81.86,-0.8191493979428456,-0.391906064812067,3
3359,17.5,1199.0,88.7,-0.6100002683691068,-0.5428517297396077,3
3360,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
3361,13.7,1997.0,153.86,1.390289774509667,-0.3619589266345497,5
3362,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3363,19.1,1197.0,85.8,-0.8352091621798958,-0.2598435188880089,3
3364,16.2,2993.0,258.0,3.274814356491692,1.470289571355083,4
3365,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
3366,26.2,998.0,58.2,-2.19427079154159,0.7847096845519059,1
3367,26.0,1498.0,98.6,-1.206069885594453,1.3165055781951074,1
3368,17.0,1405.0,70.0,-0.5444455329111793,-0.720850329840498,3
3369,19.01,1461.0,108.45,-0.3006959458302972,0.0357649687890995,6
3370,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
3371,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
3372,23.65,1248.0,88.5,-1.2958080047350027,0.6666073991592538,1
3373,11.9,2354.0,144.0,1.8650563953950974,-0.6494366381897089,2
3374,16.47,1198.0,73.9,-0.6519713695461362,-0.875119281894341,3
3375,21.1,1248.0,73.9,-1.15305752349146,0.04224524341755336,6
3376,19.5,1199.0,88.76,-0.8481157783684576,-0.15507519129176067,3
3377,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
3378,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
3379,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
3380,16.07,1995.0,181.0,1.4058415751829543,0.33891544018547415,5
3381,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
3382,21.5,1498.0,108.5,-0.5591730322762772,0.5337951838892065,6
3383,11.7,2354.0,177.6,2.261052155391017,-0.3875291122754335,2
3384,14.49,1399.0,92.7,0.0004216136824408417,-1.0062394974653042,0
3385,16.2,1199.0,74.0,-0.6175947842060201,-0.9260838117680703,3
3386,14.95,2489.0,93.7,1.083409552324958,-0.4525061123692991,2
3387,19.2,1197.0,80.0,-0.9113827757088965,-0.2923762565118833,3
3388,15.1,2179.0,140.0,1.2577951927440525,-0.13880878533026694,5
3389,22.7,1582.0,126.24,-0.41913325816041874,0.959985048478136,6
3390,14.3,1798.0,160.0,1.1809314147026,-0.2740506099970184,5
3391,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
3392,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
3393,18.2,1248.0,73.8,-0.807934008125501,-0.5201470530890373,3
3394,14.3,1598.0,103.6,0.349546935953594,-0.8623005607149161,0
3395,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
3396,25.44,936.0,57.6,-2.1742744035779022,0.6062684416832147,1
3397,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
3398,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
3399,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
3400,17.85,2967.0,300.0,3.51608947961908,2.1546812838891007,4
3401,17.8,1497.0,117.3,-0.021004399203119865,-0.10427952691210948,0
3402,17.21,1493.0,100.0,-0.1462958085846097,-0.37497703836323165,0
3403,16.55,1968.0,140.0,0.8665497454456477,0.053722464744119056,5
3404,12.37,2359.0,198.25,2.414927182337845,-0.07095024450902118,2
3405,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
3406,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
3407,24.52,1248.0,88.5,-1.3996773073442514,0.8350566671330494,1
3408,24.4,1120.0,71.01,-1.7113763641181323,0.6018170075523519,1
3409,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
3410,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3411,22.48,1995.0,190.0,0.7402260557967301,1.6605449608951681,5
3412,14.28,1798.0,138.03,0.940002929824126,-0.4744966366502794,0
3413,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
3414,18.15,1198.0,82.0,-0.7628396147302701,-0.47736427273245496,3
3415,24.7,796.0,47.3,-2.344728382340644,0.3122989265901674,1
3416,15.7,1172.0,67.0,-0.6633366782819369,-1.0968137965510736,3
3417,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
3418,9.5,2835.0,118.6,2.367542663012196,-1.1402848481138061,2
3419,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
3420,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
3421,13.0,1591.0,121.3,0.6935437211426464,-0.958564634217995,0
3422,26.83,796.0,38.4,-2.697595995235507,0.6450776464930478,1
3423,17.8,1198.0,86.7,-0.6690009270983811,-0.5030785997033423,3
3424,18.15,1198.0,82.0,-0.7628396147302701,-0.47736427273245496,3
3425,18.0,1497.0,117.3,-0.04488239980294702,-0.06555555726296124,0
3426,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
3427,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
3428,19.6,1461.0,108.45,-0.37113604759978747,0.1500006792540872,6
3429,16.47,1198.0,74.0,-0.6508638762146003,-0.8742245453004023,3
3430,13.5,2987.0,282.0,3.8567630169651155,1.1597442082847895,4
3431,12.9,2993.0,271.23,3.8153227341510525,0.9497177235222332,4
3432,28.4,1248.0,74.0,-2.023497052053618,1.4565648722054072,1
3433,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
